id,title,venue,authors,year,abstract,citations,influential_citations,clean_text,CPS,Blockchain,IoT,Fault Tolerance,Distributed Systems,sim_max,S_Quali,C_Norm,V_Norm,S_Quant,Score_Global
https://openalex.org/W4400976780,Open V2X Management Platform Cyber-Resilience and Data Privacy Mechanisms,ARES (Validação DBLP),"Alexios Lekidis, Hugo Morais",2024,"Vehicle-to-Everything (V2X) technologies have been recently introduced to provide enhanced connectivity between the different smart grid segments as well as Electric Vehicles (EVs). The EVs draw power to the grid and may be used as an energy flexibility resource for households and buildings. The increased number of interconnections though, is augmenting substantially the cyber-security and data privacy threats that may occur in the V2X ecosystem. In this paper, such threats are categorized into cyber-attack classes which serve as a basis for deriving Tactics, Techniques, and Procedures (TTPs) for the V2X ecosystem. Additionally, the sensitive data that are exchanged in charging and discharging scenarios are reviewed. Then, an analysis of the existing cyber-security mechanisms is provided and further mechanisms/tools are proposed for detecting/preventing the categorized threats, which are being developed in an Open V2X Management Platform (O-V2X-MP) within the EV4EU project. These mechanisms will provide security-by-design in O-V2X-MP, as well as ensure protection in the V2X interactions.",3,3,"Open V2X Management Platform Cyber-Resilience and Data Privacy Mechanisms Vehicle-to-Everything (V2X) technologies have been recently introduced to provide enhanced connectivity between the different smart grid segments as well as Electric Vehicles (EVs). The EVs draw power to the grid and may be used as an energy flexibility resource for households and buildings. The increased number of interconnections though, is augmenting substantially the cyber-security and data privacy threats that may occur in the V2X ecosystem. In this paper, such threats are categorized into cyber-attack classes which serve as a basis for deriving Tactics, Techniques, and Procedures (TTPs) for the V2X ecosystem. Additionally, the sensitive data that are exchanged in charging and discharging scenarios are reviewed. Then, an analysis of the existing cyber-security mechanisms is provided and further mechanisms/tools are proposed for detecting/preventing the categorized threats, which are being developed in an Open V2X Management Platform (O-V2X-MP) within the EV4EU project. These mechanisms will provide security-by-design in O-V2X-MP, as well as ensure protection in the V2X interactions.",0.64,0.6,0.58,0.55,0.56,0.64,7.67,1.07,1.07,1.07,5.03
https://openalex.org/W4301195673,Fault-Tolerant SDN Solution for Cybersecurity Applications,ARES (Validação DBLP),"Athanasios Liatifis, Christos Dalamagkas, Panagiotis Radoglou‐Grammatikis, Θωμάς Λάγκας, Evangelos Markakis, Valeri Mladenov, Panagiotis Sarigiannidis",2022,"The rapid growth of computer networks in various sectors has led to new services previously hard or impossible to implement. Internet of Things has also assisted in this evolution offering easy access to data but at the same time imposing constraints on both security and quality of service. In this paper, an SDN fault tolerant and resilient SDN controller design approach is presented. The proposed solution is suitable for a wide range of environments. Benefits stemming from actual scenarios are presented and discussed among other solutions.",7,7,"Fault-Tolerant SDN Solution for Cybersecurity Applications The rapid growth of computer networks in various sectors has led to new services previously hard or impossible to implement. Internet of Things has also assisted in this evolution offering easy access to data but at the same time imposing constraints on both security and quality of service. In this paper, an SDN fault tolerant and resilient SDN controller design approach is presented. The proposed solution is suitable for a wide range of environments. Benefits stemming from actual scenarios are presented and discussed among other solutions.",0.63,0.55,0.62,0.68,0.63,0.68,6.67,2.5,2.5,2.5,5.0
https://openalex.org/W4385688066,An inclusive Lifecycle Approach for IoT Devices Trust and Identity Management,ARES (Validação DBLP),"Konstantinos Loupos, Harris Niavis, Fotis Michalopoulos, George Misiakoulis, Antonio Skármeta, Jesús García-Rodríguez, Angel Palomares, Hui Song, Rustem Dautov, Francesca Giampaolo, Rosella Omana Mancilla, Francesca Costantino, Dimitri Van Landuyt, Sam Michiels, Stefan More, Christos Xenakis, Michail Bampatsikos, Ilias Politis, Konstantinos Krilakis, Sokratis Vavilis",2023,"ERATOSTHENES is an EC, co-funded, research project strongly considering modern security challenges in the domain of Internet of Things in mind of their huge penetration into our day to day lives. There are a series of recent challenges that recently have been converted into obstacles or risk points that could block the secure operation of IoT networks in all day to day activities, from home to office, to leisure and security. These include examples such as the highly increased number of connected devices (at all network levels) that are on top forming inhomogeneous networks and systems of systems. Different vendor characteristics further increase the attack surface that is expected to further rise in the upcoming years. Such, highly critical, characteristics, dramatically increase the needs for confidentiality access control, user and things’ privacy, devices’ trustworthiness and compliance that require lifecycle considerations. The ERATOSTHENES project orchestrates a novel distributed, automated, auditable, yet privacy-respectful, Trust and Identity Management Framework and Reference Architecture with the ultimate scope to dynamically and holistically manage IoT devices in a lifecycle approach, strengthening trust, identities, and resilience in the entire IoT ecosystem while supporting the enforcement of the NIS directive, GDPR and Cybersecurity Act. This publication describes the ERATOSTHENES technical concept and reference architecture as well as design considerations, architecture characteristics, connectivity and interoperability.",4,4,"An inclusive Lifecycle Approach for IoT Devices Trust and Identity Management ERATOSTHENES is an EC, co-funded, research project strongly considering modern security challenges in the domain of Internet of Things in mind of their huge penetration into our day to day lives. There are a series of recent challenges that recently have been converted into obstacles or risk points that could block the secure operation of IoT networks in all day to day activities, from home to office, to leisure and security. These include examples such as the highly increased number of connected devices (at all network levels) that are on top forming inhomogeneous networks and systems of systems. Different vendor characteristics further increase the attack surface that is expected to further rise in the upcoming years. Such, highly critical, characteristics, dramatically increase the needs for confidentiality access control, user and things’ privacy, devices’ trustworthiness and compliance that require lifecycle considerations. The ERATOSTHENES project orchestrates a novel distributed, automated, auditable, yet privacy-respectful, Trust and Identity Management Framework and Reference Architecture with the ultimate scope to dynamically and holistically manage IoT devices in a lifecycle approach, strengthening trust, identities, and resilience in the entire IoT ecosystem while supporting the enforcement of the NIS directive, GDPR and Cybersecurity Act. This publication describes the ERATOSTHENES technical concept and reference architecture as well as design considerations, architecture characteristics, connectivity and interoperability.",0.55,0.58,0.62,0.6,0.59,0.62,7.33,1.43,1.43,1.43,4.97
https://openalex.org/W4293023002,STRIPED: A Threat Analysis Method for IoT Systems,ARES (Validação DBLP),"Kamakshi Srikumar, Komal Kashish, Kolja Eggers, Nicolás E. Díaz Ferreyra, Julian Koch, Thorsten Schüppstuhl, Riccardo Scandariato",2022,"Currently, IoT systems display a poor level of security, as 50% of IoT devices are vulnerable to severe attacks, according to research. In an attempt to ameliorate the situation, we propose STRIPED, a threat analysis technique that focuses particularly on threat scenarios involving IoT devices that can be physically accessed by attackers. We evaluate STRIPED in a two-pronged way. First, we assess its performance compared to STRIDE (from which STRIPED is derived) in the context of a case study from the manufacturing industry. Second, we gather the feedback of 8 security experts working in a large, multinational company that specializes in secure IoT products for the domains of automotive, industrial, mobile and smart-home applications. These initial evaluation attempts provide encouraging evidence and suggest our method is a step in the right direction of facilitating security-by-design in IoT systems, especially industrial ones.",4,4,"STRIPED: A Threat Analysis Method for IoT Systems Currently, IoT systems display a poor level of security, as 50% of IoT devices are vulnerable to severe attacks, according to research. In an attempt to ameliorate the situation, we propose STRIPED, a threat analysis technique that focuses particularly on threat scenarios involving IoT devices that can be physically accessed by attackers. We evaluate STRIPED in a two-pronged way. First, we assess its performance compared to STRIDE (from which STRIPED is derived) in the context of a case study from the manufacturing industry. Second, we gather the feedback of 8 security experts working in a large, multinational company that specializes in secure IoT products for the domains of automotive, industrial, mobile and smart-home applications. These initial evaluation attempts provide encouraging evidence and suggest our method is a step in the right direction of facilitating security-by-design in IoT systems, especially industrial ones.",0.6,0.56,0.63,0.54,0.57,0.63,7.33,1.43,1.43,1.43,4.97
https://openalex.org/W4400976276,Chain Links on Wheels: A Security Scheme for IoV Connectivity through Blockchain Integration,ARES (Validação DBLP),"Ibtisam Ehsan, Muhammad Irfan Khalid, Markus Helfert, Mansoor Ahmed",2024,"Vehicles are taking a significant step towards connected transportation with advanced applications and robust security frameworks. Despite growth in networking potential in the automotive industry, security and privacy vulnerabilities continue to plague the industry. Internet of Vehicles, one of the subsets of cyber-physical systems, can utilize smart sensors to collect and synthesize data from connected vehicles. This technological development facilitates seamless information exchange between drivers, manufacturers, insurers, and service providers. For effective IoV systems, optimizing spectrum usage, allocating quality channels judiciously, and using infrastructure efficiently to maintain connectivity under changing traffic conditions are essential. However, security and privacy remain the main concerns of these communication networks. With the advent of blockchain technology, the world of cryptocurrency transactions can benefit from a secure communication framework that can alleviate these concerns. We propose integrating blockchain technology into IoV infrastructure to facilitate safe, reliable, and trust-enhancing communication between vehicles. We utilize a distributed access control system to ensure scalable and strategic decision-making processes. Our results and evaluation show that using distributed storage across cloud platforms helps enhance data security, enabling vehicles to exchange information safely.",1,1,"Chain Links on Wheels: A Security Scheme for IoV Connectivity through Blockchain Integration Vehicles are taking a significant step towards connected transportation with advanced applications and robust security frameworks. Despite growth in networking potential in the automotive industry, security and privacy vulnerabilities continue to plague the industry. Internet of Vehicles, one of the subsets of cyber-physical systems, can utilize smart sensors to collect and synthesize data from connected vehicles. This technological development facilitates seamless information exchange between drivers, manufacturers, insurers, and service providers. For effective IoV systems, optimizing spectrum usage, allocating quality channels judiciously, and using infrastructure efficiently to maintain connectivity under changing traffic conditions are essential. However, security and privacy remain the main concerns of these communication networks. With the advent of blockchain technology, the world of cryptocurrency transactions can benefit from a secure communication framework that can alleviate these concerns. We propose integrating blockchain technology into IoV infrastructure to facilitate safe, reliable, and trust-enhancing communication between vehicles. We utilize a distributed access control system to ensure scalable and strategic decision-making processes. Our results and evaluation show that using distributed storage across cloud platforms helps enhance data security, enabling vehicles to exchange information safely.",0.63,0.71,0.64,0.58,0.62,0.71,8.0,0.36,0.36,0.36,4.94
https://openalex.org/W4400976746,NEWSROOM: Towards Automating Cyber Situational Awareness Processes and Tools for Cyber Defence,ARES (Validação DBLP),"Markus Wurzenberger, Stephan Krenn, Max Landauer, Florian Skopik, Cora Perner, Jarno Lötjönen, Jani Päijänen, Georgios Gardikis, Nikos Alabasis, Liisa Sakerman, Kristiina Omri, Juha Röning, Kimmo Halunen, Vincent Thouvenot, Martin Weise, Andreas Rauber, Vasileios Gkioulos, Sokratis Katsikas, L. Sabetta, Jacopo Bonato, Rocío Ortíz, Daniel Navarro, Nikolaos Stamatelatos, Ioannis Avdoulas, Rudolf Mayer, Andreas Ekelhart, Ioannis Giannoulakis, Emmanouil Kafetzakis, Antonello Corsi, Ulrike Lechner, Corinna Schmitt",2024,"Cyber Situational Awareness (CSA) is an important element in both cyber security and cyber defence to inform processes and activities on strategic, tactical, and operational level. Furthermore, CSA enables informed decision making. The ongoing digitization and interconnection of previously unconnected components and sectors equally affects the civilian and military sector. In defence, this means that the cyber domain is both a separate military domain as well as a cross-domain and connecting element for the other military domains comprising land, air, sea, and space. Therefore, CSA must support perception, comprehension, and projection of events in the cyber space for persons with different roles and expertise. This paper introduces NEWSROOM, a research initiative to improve technologies, methods, and processes specifically related to CSA in cyber defence. For this purpose, NEWSROOM aims to improve methods for attacker behavior classification, cyber threat intelligence (CTI) collection and interaction, secure information access and sharing, as well as human computer interfaces (HCI) and visualizations to provide persons with different roles and expertise with accurate and easy to comprehend mission- and situation-specific CSA. Eventually, NEWSROOM’s core objective is to enable informed and fast decision-making in stressful situations of military operations. The paper outlines the concept of NEWSROOM and explains how its components can be applied in relevant application scenarios.",3,3,"NEWSROOM: Towards Automating Cyber Situational Awareness Processes and Tools for Cyber Defence Cyber Situational Awareness (CSA) is an important element in both cyber security and cyber defence to inform processes and activities on strategic, tactical, and operational level. Furthermore, CSA enables informed decision making. The ongoing digitization and interconnection of previously unconnected components and sectors equally affects the civilian and military sector. In defence, this means that the cyber domain is both a separate military domain as well as a cross-domain and connecting element for the other military domains comprising land, air, sea, and space. Therefore, CSA must support perception, comprehension, and projection of events in the cyber space for persons with different roles and expertise. This paper introduces NEWSROOM, a research initiative to improve technologies, methods, and processes specifically related to CSA in cyber defence. For this purpose, NEWSROOM aims to improve methods for attacker behavior classification, cyber threat intelligence (CTI) collection and interaction, secure information access and sharing, as well as human computer interfaces (HCI) and visualizations to provide persons with different roles and expertise with accurate and easy to comprehend mission- and situation-specific CSA. Eventually, NEWSROOM’s core objective is to enable informed and fast decision-making in stressful situations of military operations. The paper outlines the concept of NEWSROOM and explains how its components can be applied in relevant application scenarios.",0.65,0.49,0.52,0.55,0.54,0.65,7.5,1.07,1.07,1.07,4.93
https://openalex.org/W4400976659,Assessing the Performance of Ethereum and Hyperledger Fabric Under DDoS Attacks for Cyber-Physical Systems,ARES (Validação DBLP),"Vijay Jayadev, Naghmeh Moradpoor, Andrei Petrovski",2024,"Blockchain technology offers a decentralized and secure platform for addressing various challenges in smart cities and cyber-physical systems, including identity management, trust and transparency, and supply chain management. However, blockchains are susceptible to a variety of threats, akin to any other technological system. To assess the resilience and robustness of diverse blockchain technologies, this study evaluates their performance indicators under various attack scenarios. Therefore, this study conducts a thorough examination of multiple well-known blockchain technologies, such as Ethereum and Hyperledger Fabric, under Distributed Denial of Service attack scenarios. Ethereum, introduced as a revolutionary blockchain technology, has entirely transformed the way smart contracts and decentralized applications operate. Additionally, the innovative open source blockchain framework, Hyperledger Fabric, is intended for businesses and alliances seeking a secure and adaptable platform to develop distributed ledger applications. Hyperledger Besu, an Ethereum client with an extractable Ethereum Virtual Machine implementation designed to be enterprise-friendly for both public and private permissioned network use cases. Therefore, Ethereum and Hyperledger Fabric are utilized in this study for performance comparison. This study provides a summary of Ethereum's salient characteristics, architecture, and noteworthy influence on the blockchain and cryptocurrency ecosystem. Furthermore, it offers an overview of the main characteristics, architecture, and potential uses of Hyperledger Fabric. The blockchain's resilience against DDoS attacks is assessed by examining performance measures such as latency and throughput, which are fundamental metrics crucial for evaluating and enhancing the effectiveness of various systems, including communication protocols, databases, blockchains, and computer networks. The outcomes of these experiments show that Hyperledger Fabric has greater throughput and reduced latency, demonstrating its resistance to DDoS attacks in comparison with Ethereum. Ethereum, being a permissionless blockchain, can introduce challenges such as the potential for network congestion and scalability issues.",5,5,"Assessing the Performance of Ethereum and Hyperledger Fabric Under DDoS Attacks for Cyber-Physical Systems Blockchain technology offers a decentralized and secure platform for addressing various challenges in smart cities and cyber-physical systems, including identity management, trust and transparency, and supply chain management. However, blockchains are susceptible to a variety of threats, akin to any other technological system. To assess the resilience and robustness of diverse blockchain technologies, this study evaluates their performance indicators under various attack scenarios. Therefore, this study conducts a thorough examination of multiple well-known blockchain technologies, such as Ethereum and Hyperledger Fabric, under Distributed Denial of Service attack scenarios. Ethereum, introduced as a revolutionary blockchain technology, has entirely transformed the way smart contracts and decentralized applications operate. Additionally, the innovative open source blockchain framework, Hyperledger Fabric, is intended for businesses and alliances seeking a secure and adaptable platform to develop distributed ledger applications. Hyperledger Besu, an Ethereum client with an extractable Ethereum Virtual Machine implementation designed to be enterprise-friendly for both public and private permissioned network use cases. Therefore, Ethereum and Hyperledger Fabric are utilized in this study for performance comparison. This study provides a summary of Ethereum's salient characteristics, architecture, and noteworthy influence on the blockchain and cryptocurrency ecosystem. Furthermore, it offers an overview of the main characteristics, architecture, and potential uses of Hyperledger Fabric. The blockchain's resilience against DDoS attacks is assessed by examining performance measures such as latency and throughput, which are fundamental metrics crucial for evaluating and enhancing the effectiveness of various systems, including communication protocols, databases, blockchains, and computer networks. The outcomes of these experiments show that Hyperledger Fabric has greater throughput and reduced latency, demonstrating its resistance to DDoS attacks in comparison with Ethereum. Ethereum, being a permissionless blockchain, can introduce challenges such as the potential for network congestion and scalability issues.",0.62,0.73,0.57,0.6,0.62,0.73,7.0,1.79,1.79,1.79,4.91
https://openalex.org/W4292158549,Security of Smart Grid Networks in the Cyber Ranges,ARES (Validação DBLP),"Tomáš Lieskovan, Jan Hajný",2022,"Smart meters are increasingly a part of everyday households. These smart meters allow remote reading of the energy but also remote disconnection of the point of consumption from the energy supply. As these devices are part of the critical infrastructure of the country, the security of these devices needs to be tested and the relevant personnel trained. We would like to contribute to the scientific community by bringing practical experience from smart meter testing into the Cyber Range virtual environment. In this environment, professionals working with smart meters can be trained and smart meter safety tests can be performed. This paper presents common smart meter vulnerabilities and their demonstration in the Cyber Range environment. The article includes a sample description of scenario for testing so anyone can try it.",7,7,"Security of Smart Grid Networks in the Cyber Ranges Smart meters are increasingly a part of everyday households. These smart meters allow remote reading of the energy but also remote disconnection of the point of consumption from the energy supply. As these devices are part of the critical infrastructure of the country, the security of these devices needs to be tested and the relevant personnel trained. We would like to contribute to the scientific community by bringing practical experience from smart meter testing into the Cyber Range virtual environment. In this environment, professionals working with smart meters can be trained and smart meter safety tests can be performed. This paper presents common smart meter vulnerabilities and their demonstration in the Cyber Range environment. The article includes a sample description of scenario for testing so anyone can try it.",0.6,0.55,0.59,0.55,0.55,0.6,6.5,2.5,2.5,2.5,4.9
https://openalex.org/W4400977082,Navigating the landscape of IoT security and associated risks in critical infrastructures,ARES (Validação DBLP),"Andrej Pastorek, Andrea Tundis",2024,"The Internet of Things (IoT) presents transformative opportunities for connectivity and automation across various sectors, but it also introduces significant security risks that need to be comprehensively addressed. Indeed, the growing integration of IoT devices, including their vulnerabilities, into critical infrastructures amplifies potential risks in daily life, making these systems prime targets for cybercriminal activities, including espionage and sabotage. Cases where IoT devices have been misused, due to firmware vulnerabilities, embedded passwords, and hidden backdoors are real-world scenarios, that pose significant threats to privacy and security. That’s why this paper aims to point out the urgency of addressing these issues as IoT applications continue to proliferate across healthcare, transportation, urban development and other sectors. Different types of vulnerabilities and their implications with focus on urban critical infrastructures, which can lead to severe consequences like energy blackouts, water contamination, and widespread service disruptions, especially in densely populated areas, are discussed. Moreover, the need of a multidimensional approach that encompasses technological, legal, social, and economic considerations, to deal with those broader cybersecurity and risk management implications of IoT is highlighted. As a consequence, the need for continuous evolution in security strategies to keep pace with the rapid advancements in IoT technologies is pointed out, thus arguing for a proactive approach to safeguard IoT systems against emerging threats and to ensure the safe and resilient operation of these increasingly integral parts of modern critical infrastructures.",2,2,"Navigating the landscape of IoT security and associated risks in critical infrastructures The Internet of Things (IoT) presents transformative opportunities for connectivity and automation across various sectors, but it also introduces significant security risks that need to be comprehensively addressed. Indeed, the growing integration of IoT devices, including their vulnerabilities, into critical infrastructures amplifies potential risks in daily life, making these systems prime targets for cybercriminal activities, including espionage and sabotage. Cases where IoT devices have been misused, due to firmware vulnerabilities, embedded passwords, and hidden backdoors are real-world scenarios, that pose significant threats to privacy and security. That’s why this paper aims to point out the urgency of addressing these issues as IoT applications continue to proliferate across healthcare, transportation, urban development and other sectors. Different types of vulnerabilities and their implications with focus on urban critical infrastructures, which can lead to severe consequences like energy blackouts, water contamination, and widespread service disruptions, especially in densely populated areas, are discussed. Moreover, the need of a multidimensional approach that encompasses technological, legal, social, and economic considerations, to deal with those broader cybersecurity and risk management implications of IoT is highlighted. As a consequence, the need for continuous evolution in security strategies to keep pace with the rapid advancements in IoT technologies is pointed out, thus arguing for a proactive approach to safeguard IoT systems against emerging threats and to ensure the safe and resilient operation of these increasingly integral parts of modern critical infrastructures.",0.66,0.57,0.69,0.55,0.55,0.69,7.67,0.71,0.71,0.71,4.89
https://openalex.org/W4292158660,Improving Security and Scalability in Smart Grids using Blockchain Technologies,ARES (Validação DBLP),"Mandana Falahi, Andrei Vasilăţeanu, Nicolae Goga, George Suciu, Mari-Anais Sachian, Robert Florescu, Ștefan-Daniel Stanciu",2022,"In the current industrial century, smart grid is one of the technologies that has been proposed for efficient and quality distribution of electricity. However, this technology is exposed to many security threats and vulnerabilities. These challenges have led to the development of advanced technologies and sustainable solutions to make smart grids more secure and reliable. Blockchain is one of the recent technologies that has attracted a lot of attention in various applications, including smart grids. SealedGRID is a project designed, analyzed and implemented with the aim of providing a scalable and reliable Smart Grid security platform based on blockchain. In this paper, we present a scalable and secure solution for smart grids using Hyperledger Fabric and MQTT.",2,2,"Improving Security and Scalability in Smart Grids using Blockchain Technologies In the current industrial century, smart grid is one of the technologies that has been proposed for efficient and quality distribution of electricity. However, this technology is exposed to many security threats and vulnerabilities. These challenges have led to the development of advanced technologies and sustainable solutions to make smart grids more secure and reliable. Blockchain is one of the recent technologies that has attracted a lot of attention in various applications, including smart grids. SealedGRID is a project designed, analyzed and implemented with the aim of providing a scalable and reliable Smart Grid security platform based on blockchain. In this paper, we present a scalable and secure solution for smart grids using Hyperledger Fabric and MQTT.",0.63,0.74,0.63,0.6,0.66,0.74,7.67,0.71,0.71,0.71,4.89
https://openalex.org/W4299669311,Distributed Enforcement of Access Control policies in Intelligent Transportation System (ITS) for Situation Awareness,ARES (Validação DBLP),"Tahir Ahmad, Umberto Morelli, Silvio Ranise",2022,"Intelligent Transport Systems (ITS) are crucial to support Situation Awareness (SA), which aims to keep a safe and efficient driving experience. While promising, ITS use for SA brings several security challenges, including enforcing access control policies in distributed environments with stringent computational constraints in terms of availability, consistency, and latency. Consequently, traditional mechanisms used to enforce authorization policies cannot be reused off-the-shelf but need to be carefully adapted to the particular requirements and minimize the overhead of access control enforcement. In this paper, we propose a distributed architecture for access control enforcement for ITS capable of satisfying the requirements of SA scenarios based on the idea of dynamically compiling a high-level specification of access control policies (written in the Attribute-Based Access Control model) into a set of low-level Access Control Lists that are easier to enforce. We discuss how to realize it by reusing well-known techniques developed in the field of distributed systems. To evaluate the applicability of the proposed approach, we build a prototype that we use to conduct an experimental evaluation in the context of two practical use case scenarios.",2,2,"Distributed Enforcement of Access Control policies in Intelligent Transportation System (ITS) for Situation Awareness Intelligent Transport Systems (ITS) are crucial to support Situation Awareness (SA), which aims to keep a safe and efficient driving experience. While promising, ITS use for SA brings several security challenges, including enforcing access control policies in distributed environments with stringent computational constraints in terms of availability, consistency, and latency. Consequently, traditional mechanisms used to enforce authorization policies cannot be reused off-the-shelf but need to be carefully adapted to the particular requirements and minimize the overhead of access control enforcement. In this paper, we propose a distributed architecture for access control enforcement for ITS capable of satisfying the requirements of SA scenarios based on the idea of dynamically compiling a high-level specification of access control policies (written in the Attribute-Based Access Control model) into a set of low-level Access Control Lists that are easier to enforce. We discuss how to realize it by reusing well-known techniques developed in the field of distributed systems. To evaluate the applicability of the proposed approach, we build a prototype that we use to conduct an experimental evaluation in the context of two practical use case scenarios.",0.62,0.55,0.57,0.58,0.64,0.64,7.67,0.71,0.71,0.71,4.89
https://openalex.org/W4400976693,NITRO: an Interconnected 5G-IoT Cyber Range,ARES (Validação DBLP),"Aristeidis Farao, Christoforos Ntantogian, Stylianos Karagiannis, Emmanouil Magkos, Alexandra Dritsa, Christos Xenakis",2024,"This paper presents NITRO cyber range, which aims at creating a specialized cybersecurity testing and training environment for 5G and IoT networks. NITRO provides a platform for researchers and security professionals to simulate real-world scenarios, assess vulnerabilities, and validate security measures. It focuses on identifying novel cascading attacks that exploit the interdependencies between devices. Another innovation of the NITRO platform is the adversarial AI exercises on 5G and IoT networks, aiming at raising awareness of the vulnerabilities of AI models, how they can be attacked and how robust AI can defend against these vulnerabilities. The overarching goal of NITRO is to enhance security of 5G and IoT networks and serve as a precursor to the development of new cyber ranges within critical infrastructure sectors.",2,2,"NITRO: an Interconnected 5G-IoT Cyber Range This paper presents NITRO cyber range, which aims at creating a specialized cybersecurity testing and training environment for 5G and IoT networks. NITRO provides a platform for researchers and security professionals to simulate real-world scenarios, assess vulnerabilities, and validate security measures. It focuses on identifying novel cascading attacks that exploit the interdependencies between devices. Another innovation of the NITRO platform is the adversarial AI exercises on 5G and IoT networks, aiming at raising awareness of the vulnerabilities of AI models, how they can be attacked and how robust AI can defend against these vulnerabilities. The overarching goal of NITRO is to enhance security of 5G and IoT networks and serve as a precursor to the development of new cyber ranges within critical infrastructure sectors.",0.56,0.55,0.62,0.52,0.55,0.62,7.67,0.71,0.71,0.71,4.89
https://openalex.org/W4283015175,YOU SHALL NOT COMPUTE on my Data: Access Policies for Privacy-Preserving Data Marketplaces and an Implementation for a Distributed Market using MPC,ARES (Validação DBLP),"Stefan More, Lukas Alber",2022,"Personal data is an attractive source of insights for a diverse field of research and business. While our data is highly valuable, it is often privacy-sensitive. Thus, regulations like the GDPR restrict what data can be legally published, and what a buyer may do with this sensitive data. While personal data must be protected, we can still sell some insights gathered from our data that do not hurt our privacy. A data marketplace is a platform that helps users to sell their data while assisting buyers in discovering relevant datasets. The major challenge such a marketplace faces is balancing between offering valuable insights into data while preserving privacy requirements. Private data marketplaces try to solve this challenge by offering privacy-preserving computations on personal data. Such computations allow for calculating statistics or training machine learning models on personal data without accessing the data in plain. However, the user selling the data cannot restrict who can buy or what type of computation the data is allowed.",7,7,"YOU SHALL NOT COMPUTE on my Data: Access Policies for Privacy-Preserving Data Marketplaces and an Implementation for a Distributed Market using MPC Personal data is an attractive source of insights for a diverse field of research and business. While our data is highly valuable, it is often privacy-sensitive. Thus, regulations like the GDPR restrict what data can be legally published, and what a buyer may do with this sensitive data. While personal data must be protected, we can still sell some insights gathered from our data that do not hurt our privacy. A data marketplace is a platform that helps users to sell their data while assisting buyers in discovering relevant datasets. The major challenge such a marketplace faces is balancing between offering valuable insights into data while preserving privacy requirements. Private data marketplaces try to solve this challenge by offering privacy-preserving computations on personal data. Such computations allow for calculating statistics or training machine learning models on personal data without accessing the data in plain. However, the user selling the data cannot restrict who can buy or what type of computation the data is allowed.",0.54,0.6,0.51,0.51,0.59,0.6,6.33,2.5,2.5,2.5,4.8
https://openalex.org/W4292158646,MalRec: A Blockchain-based Malware Recovery Framework for Internet of Things,ARES (Validação DBLP),"Ahmed Lekssays, Giorgia Sirigu, Barbara Carminati, Elena Ferrari",2022,"IoT devices have been considered an attractive target for malware (e.g., botnets) due to their low computational resources and lack of security measures. The literature focuses on detecting malware, but less attention is given to recovery solutions. In addition, with the development of data processing regulations in different countries, a need for transparent recovery systems that can help organizations present their due diligence arises. This work proposes a blockchain-based backup policy enforcement framework for IoT where an organization can formalize backup policies and enforce them. We have run our solution under extensive tests that show that it can be deployed in real-life IoT environments, despite the limited computational resources of IoT devices.",0,0,"MalRec: A Blockchain-based Malware Recovery Framework for Internet of Things IoT devices have been considered an attractive target for malware (e.g., botnets) due to their low computational resources and lack of security measures. The literature focuses on detecting malware, but less attention is given to recovery solutions. In addition, with the development of data processing regulations in different countries, a need for transparent recovery systems that can help organizations present their due diligence arises. This work proposes a blockchain-based backup policy enforcement framework for IoT where an organization can formalize backup policies and enforce them. We have run our solution under extensive tests that show that it can be deployed in real-life IoT environments, despite the limited computational resources of IoT devices.",0.56,0.68,0.65,0.59,0.6,0.68,8.0,0.0,0.0,0.0,4.8
https://openalex.org/W4300504117,Handling Critical Infrastructures in Federation of Cyber Ranges: A Classification Model,ARES (Validação DBLP),"Evangelos Chaskos, Jason Diakoumakos, Nicholas Kolokotronis, George Lepouras",2022,"A novel system is presented in this paper, which is able to classify the different components that comprise a Federation Cyber Range (FCR) platform in terms of their criticality level and thus maximize the sharing capabilities of environments that include critical infrastructures as part of their scenarios. A characterization method is proposed in order to share the requested information amongst the cyber ranges part of a federation platform with respect to the criticality level of each unique system, lying under a scenario. The proposed model is able to correctly categorize systems based on their criticality level that are part of a scenario, conceal information, evaluate the trust level of any partner and produce and distribute reusable scenarios, according to designated markings. Mechanisms to perform an overall evaluation to the resulting scenario regarding its pliability, reusability and its evaluation aspects are to be considered. This model describes a dynamic and scalable system, able to support security needs inside an FCR environment, hide critical information from non-eligible partners and dynamically create new public scenarios based on the existing ones, without alternating the initial educational objectives.",4,4,"Handling Critical Infrastructures in Federation of Cyber Ranges: A Classification Model A novel system is presented in this paper, which is able to classify the different components that comprise a Federation Cyber Range (FCR) platform in terms of their criticality level and thus maximize the sharing capabilities of environments that include critical infrastructures as part of their scenarios. A characterization method is proposed in order to share the requested information amongst the cyber ranges part of a federation platform with respect to the criticality level of each unique system, lying under a scenario. The proposed model is able to correctly categorize systems based on their criticality level that are part of a scenario, conceal information, evaluate the trust level of any partner and produce and distribute reusable scenarios, according to designated markings. Mechanisms to perform an overall evaluation to the resulting scenario regarding its pliability, reusability and its evaluation aspects are to be considered. This model describes a dynamic and scalable system, able to support security needs inside an FCR environment, hide critical information from non-eligible partners and dynamically create new public scenarios based on the existing ones, without alternating the initial educational objectives.",0.63,0.56,0.53,0.63,0.6,0.63,7.0,1.43,1.43,1.43,4.77
